Name,Tag,Address,Phone,Latitude,Longitude
VPBank Đông Hương CDM,ATM-24/7,"490 Đại lộ Lê Lợi, Phường Đồng Hương, TP Thanh Hóa",null,19.806373,105.795304
VPBank Đông Anh CDM,ATM-24/7,"115-117 Tổ 03, Thị trấn Đông Anh, Huyện Đông Anh, TP. Hà Nội",null,21.1394195,105.8545155
VPBank Hố Nai CDM,ATM-24/7,"212 đường Xa Lộ Hà Nội, Khu Phố 1, Phường Tân Biên, Thành Phố Biên Hòa, Tỉnh Đồng Nai",null,10.966386,106.886309
VPBank Phan Văn Trị CDM,ATM-24/7,"366A29 Phan Văn Trị, phường 5, Quận Gò Vấp, TP Hồ Chí Minh",null,10.824533,106.691197
VPBank Hòa Bình CDM,ATM-24/7,"Số 681, đường Cù Chính Lan, phường Phương Lâm, thành phố Hòa Bình, tỉnh Hòa Bình",null,20.8177241,105.3367967
VPBank Lê Lợi CDM,ATM-24/7,"Số 208, đường Lê Lợi, phường Lê Lợi, thành phố Bắc Giang, tỉnh Bắc Giang",null,21.2731924,106.1965179
VPBank Phan Văn Trị,ATM-24/7,"366A29 Phan Văn Trị, phường 5, Quận Gò Vấp, TP Hồ Chí Minh",null,10.824533,106.691197
Công ty TNHH Ryonan Electric Việt Nam,ATM,"Lô B10 KCN Thăng Long, xã Kim Chung, huyện Đông Anh, Hà Nội",null,21.1221123,105.7798664
VPBank Bắc Giang CDM,ATM-24/7,"Số 303 đường Lê Lợi, phường Hoàng Văn Thụ, thành phố Bắc Giang, tỉnh Bắc Giang",null,21.2757257,106.2034138
VPBank Gò Vấp CDM 02,ATM-24/7,"2B Quang Trung, Quận Gò Vấp, TP Hồ Chí Minh",null,10.8269942,106.6781705
VPBank Hưng Yên CDM,ATM-24/7,"Đường 39A, KCN Phố Nối B, xã Nghĩa Hiệp, huyện Yên Mỹ, tỉnh Hưng Yên",null,20.925848,106.065101
VPBank Bắc Giang,ATM-24/7,"Số 303 đường Lê Lợi, phường Hoàng Văn Thụ, thành phố Bắc Giang, tỉnh Bắc Giang",null,21.2757257,106.2034138
VPBank Gò Vấp CDM,ATM-24/7,"2B Quang Trung, Quận Gò Vấp, TP Hồ Chí Minh",null,10.8269942,106.6781705
VPBank Khánh Hội CDM,ATM-24/7,"107 Nguyễn Thị Thập, Khu Phố 2, Phường Tân Phú, Quận 7, TP. Hồ Chí Minh",null,10.737936,106.721202
Công ty TMDV Tiến Thành,ATM-24/7,"Cụm Công nghiệp Dĩnh Kế, phường Dĩnh Kế, thành phố Bắc Giang, tỉnh Bắc Giang",null,21.257487,106.166720
Vincom Plaza Gò Vấp,ATM-24/7,"12 Phan Văn Trị, P5, Gò Vấp, TP Hồ Chí Minh",null,10.8270472,106.6892774
Công ty Tài Chính FE 7,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
Công ty cổ phần – Tổng công ty May Bắc Giang,ATM,"Số 349 đường Giáp Hải, phường Dĩnh Kế, thành phố Bắc Giang, tỉnh Bắc Giang.",null,21.2856174,106.2223921
VPBank Rạch Dừa CDM,ATM-24/7,"100-102 Đường 30/04, P. Thắng Nhất, TP.Vũng Tàu, tinh BR-VT",null,10.3925667,107.1026823
Công ty Tài Chính FE 6,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
VPBank Rạch Dừa,ATM-24/7,"100-102 Đường 30/04, phường Thắng Nhất, TP.Vũng Tàu, tỉnh Bà Rịa -Vũng Tàu",null,10.3925667,107.1026823
Công ty Tài Chính FE 11,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
VPBank Vũng Tàu CDM,ATM-24/7,"Nhà số 13 Khu thương mại 15 tầng, Nguyễn Thái Học, thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu",null,10.3635695,107.0822221
Công ty Tài Chính FE 10,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
VPBank Vũng Tàu,ATM-24/7,"Nhà số 13 Khu thương mại 15 tầng, Nguyễn Thái Học, thành phố Vũng Tàu, tỉnh Bà Rịa Vũng Tàu",null,10.3635695,107.0822221
SAIGONRES PLAZA CDM,ATM-24/7,"79-81 Nguyễn Xí - Phường 26, Q.Bình Thạnh, TP Hồ Chí Minh",null,10.816666,106.707035
VPBank Long Hải CDM,ATM-24/7,"265 đường Võ Thị Sáu, Thị trấn Long Hải, Huyện Long Điền, Tỉnh Bà Rịa - Vũng Tàu",null,10.414424,107.219312
VPBank Gia Định CDM 3,ATM-24/7,"296 Phan Xích Long, quận Phú Nhuận, TP.Hồ Chí Minh",null,10.7984293,106.6884239
VPBank Bà Rịa,ATM-24/7,"44 Bạch Đằng, Khu phố 2, phường Phước Trung, thành phố Bà Rịa, tỉnh Bà Rịa Vũng Tàu",null,10.493462,107.170214
VPBank Gia Định CDM,ATM-24/7,"296 Phan Xích Long, quận Phú Nhuận, TP.Hồ Chí Minh",null,10.7984293,106.6884239
VPBank An Giang CDM,ATM-24/7,"179-181 Trần Hưng Đạo, phường Mỹ Bình, thành phố Long Xuyên, tỉnh An Giang",null,10.3681422,105.44757
VPBank An Giang,ATM-24/7,"179-181 Trần Hưng Đạo, phường Mỹ Bình, thành phố Long Xuyên, tỉnh An Giang",null,10.3681422,105.44757
VPBank Lý Thường Kiệt CDM,ATM-24/7,"112-118 Lý Thường Kiệt, quận Tân Bình, TP.Hồ Chí Minh",null,10.7879629,106.6529402
VPBank Xương Giang CDM,ATM-24/7,"Số 28-30, Nguyễn Thị Minh Khai, phường Ngô Quyền, thành Phố Bắc Giang, tỉnh Bắc Giang.",null,21.285429,106.206543
VPBank Phước Kiển CDM,ATM-24/7,"1262 Lê Văn Lương, Ấp 2, Xã Phước Kiểng, Huyện Nhà Bè, TP. Hồ Chí Minh",null,10.700563,106.704396
VPBank Kim Mã CDM,ATM-24/7,"54-58-56 Kim Mã, Kim Mã, Ba Đình, Hà Nội",null,21.0325741,105.8282029
VPBank Nhà Bè CDM,ATM-24/7,"148B Nguyễn Hữu Thọ, Ấp 5, Xã Phước Kiển, Nhà Bè, TP. Hồ Chí Minh",null,10.71861,106.70216
VPBank Ninh Bình CDM,ATM-24/7,"91 đường Lê Hồng Phong, phường Đông Thành, TP Ninh Bình, tỉnh Ninh Bình",null,20.2577212,105.9735766
VPBank Nhà Bè,ATM-24/7,"148B Nguyễn Hữu Thọ, Ấp 5, Xã Phước Kiển",null,10.71861,106.70216
VPBank Trung Chánh CDM,ATM-24/7,"146 Nguyễn Ảnh Thủ, Ấp Đông, xã Thới Tam Thôn, huyện Hóc Môn, TP Hồ Chí Minh",null,10.87494,106.62250
Công ty Thời trang  Itas Mars,ATM-24/7,"Khu dân cư Đường Vòng, phường Yên Bình, thành phố Tam Điệp, tỉnh Ninh Bình",null,20.177912,105.947467
VPBank Trung Chánh,ATM-24/7,"146 Nguyễn Ảnh Thủ, Ấp Đông, xã Thới Tam Thôn, huyện Hóc Môn, TP Hồ Chí Minh",null,10.87494,106.62250
VPBank Bảo Lộc CDM,ATM-24/7,"509 - 509B Trần Phú, Phường B’Lao, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",null,11.540009,107.812463
VPBank Kim Liên CDM,ATM-24/7,"61 Xã Đàn, phường Phương Liên, quận Đống Đa, Hà Nội",null,21.0119685,105.8360222
VPBank Khâm Thiên CDM,CDM,"180-182 Khâm Thiên, quận Đống Đa, Hà Nội",null,21.019192,105.836033
Phạm Văn Chiêu CDM,ATM-24/7,"372 Phạm Văn Chiêu, Phường 14, Q. Gò Vấp, TP Hồ Chí Minh",null,10.8506267,106.6535132
VPBank Thái Bình CDM,ATM-24/7,"259M Lê Quý Đôn, phường Bồ Xuyên, thành phố Thái Bình, tỉnh Thái Bình",null,20.4529353,106.3395774
Công ty THHH Triệu Thái Sơn,ATM-24/7,"Xã Dân Lực, huyện Triệu Sơn, tỉnh Thanh Hóa",null,19.840284,105.599796
VPBank Phú Quốc,ATM-24/7,"133 Nguyễn Trung Trực, Thị trấn Dương Đông, huyện Phú Quốc, tỉnh Kiên Giang",null,10.2233378,103.964392
VPBank Trần Hưng Đạo CDM,ATM-24/7,"201 Minh Khai, phường Minh Khai, quận Hai Bà Trưng, Hà Nội",null,20.997586,105.861686
VPBank Hoàn Kiếm CDM,CDM,"Số 16 Thi Sách, Hai Bà Trưng, Hà Nội",null,21.0090571,105.8607507
Công ty Kính nổi Hạ Long,ATM-24/7,"KCN Khánh Cư, xã Khánh Cư, Huyện Yên Khánh, tỉnh Ninh Bình",null,20.215191,106.0543333
VPBank Nam Sài Gòn CDM,ATM-24/7,"352 Huỳnh Tấn Phát, Q.7, TP Hồ Chí Minh",null,10.749157,106.728536
VPBank Nam Sài Gòn,ATM-24/7,"352 Huỳnh Tấn Phát, Q.7, TP Hồ Chí Minh",null,10.749157,106.728536
VPBank Trung Hòa Nhân Chính CDM,ATM-24/7,"Tòa nhà 29T1, Hoàng Đạo Thúy, phường Trung Hòa, Cầu Giấy, Hà Nội",null,21.0081741,105.802853
Công ty Cổ phần May Thể Thao Nghi Xuân,ATM-24/7,"Thôn Hồng Mỹ, Xã Xuân Mỹ, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",null,18.626472,105.78023
ATM MiniStop Bạch Đằng,ATM-24/7,"B22 Bạch Đằng, Phường 2, Quận Tân Bình, TP Hồ Chí Minh",null,"10,8150740","106,6680150"
Bệnh viện Nhi Trung ương 3,ATM-24/7,"18/879 Đê La Thành, Đống Đa, Hà Nội",null,21.0248769,105.8074996
VPBank Nam Thăng Long,ATM,"Lô số 4, khu thương mại thấp tầng (Shophouse CT-17), khu đô thị Nam Thăng Long, phường Xuân La, quận Tây Hồ, Hà Nội",null,20.963182,105.766417
Công ty Giầy Ngọc Hồng III,ATM-24/7,"Thôn 2, xã An Hội, huyện Bình Lục, tỉnh Hà Nam",null,20.4838794,106.0530441
Phạm Văn Chiêu CDM,ATM-24/7,"372 Phạm Văn Chiêu, Phường 14, Q. Gò Vấp, TP Hồ Chí Minh",null,10.8506267,106.6535132
Công ty TNHH May Xuất Khẩu Đại Nghĩa,ATM,"Thôn Thọ Sơn, thị trấn Đại Nghĩa, huyện Mỹ Đức, Hà Nội",null,20.6784449,105.7497489
VPBank Phúc Yên CDM,ATM-24/7,"Số 104, đường Hai Bà Trưng, phường Hùng Vương, thị Xã Phúc Yên, tỉnh Vĩnh Phú",null,21.231431,105.7083684
Chung cư Flora Mizuki CDM,ATM-24/7,"Tầng trệt thuộc Chung cư Flora Mizuki- Block M3, M4, M5, Đường số 1, xã Bình Hưng, huyện Bình Chánh, TP Hồ Chí Minh",null,10.7146957,106.6630803
VPBank Hòa Hưng CDM,ATM-24/7,"611 Cách Mạng Tháng Tám, quận10, TP.Hồ Chí Minh",null,10.7849134,106.6680865
VPBank Hoàn Kiếm CDM,CDM,"Số 16 Thi Sách, Hai Bà Trưng, Hà Nội",null,21.0090571,105.8607507
VPBank Bình Định,ATM-24/7,"83 Mai Xuân Thưởng, thành phố Quy Nhơn, tỉnh Bình Định",null,13.7748134,109.2239132
VPBank Thanh Hóa,ATM-24/7,"Lô 05+06, đường Phan Chu Trinh, phường Điện Biên, thành phố Thanh Hoá, tỉnh Thanh Hóa",null,19.8121966,105.775556
VPBank Phạm Văn Đồng,ATM-24/7,"Căn hộ Vincom Shophouse Gardenia - Số B1-03+B1-05A, Đường Hàm Nghi, Q.Nam Từ Liêm, Hà Nội",null,21.0354584,105.7627312
VPBank Bình Thuận,ATM-24/7,"132 Trần Hưng Đạo, thành phố Phan Thiết, tỉnh Bình Thuận",null,10.9343273,108.1038835
Công ty  Giầy Ngọc Hồng II,ATM-24/7,"Thôn 2, xã An Hội, huyện Bình Lục, tỉnh Hà Nam",null,20.4838794,106.0530441
VPBank Đông Ba CDM,ATM-24/7,"179 Trần Hưng Đạo, Phú Hòa, TP Huế, tỉnh Thừa Thiên Huế",null,16.4716229,107.5872375
Công ty  Giầy Ngọc Hồng I,ATM-24/7,"Thôn 2, xã An Hội, huyện Bình Lục, tỉnh Hà Nam",null,20.4838794,106.0530441
VPBank Đống Đa CDM,ATM-24/7,"171 Đống Đa, Thạch Thang, Hải Châu, Đà Nẵng",null,16.077461,108.216461
VPBank Đò Quan,ATM-24/7,"Số 35-36, Lô CL 12, khu Đô thị Dệt may Nam Định, thành phố Nam Định, tỉnh Nam Định",null,20.420841,106.168804
VPBank Vỹ Dạ,ATM-24/7,"214 Nguyễn Sinh Cung, Vỹ Dạ,  TP. Huế, tỉnh Thừa Thiên Huế",null,16.482982,107.596417
Tòa nhà Việt Á,ATM-24/7,"Tòa Nhà Việt Á, Đường Duy Tân, Cầu Giấy, Hà Nội",null,21.0306821,105.7849563
Công ty TMDV Tiến Thành,ATM-24/7,"Cụm Công nghiệp Dĩnh Kế, phường Dĩnh Kế, thành phố Bắc Giang, tỉnh Bắc Giang",null,21.257487,106.166720
VPBank Lạc Trung CDM,ATM-24/7,"55 Lạc Trung, Hai Bà Trưng, Hà Nội",null,21.0028645,105.8665059
Bệnh viện Phục hồi Chức năng Bắc Giang,ATM-24/7,"Khu 284, xã Quế Nham, huyện Tân Yên, tỉnh Bắc Giang",null,21.313576,106.159815
VPBank Đồng Tâm CDM,CDM,"92 Trần Đại Nghĩa, quận Hai Bà Trưng, Hà Nội",null,20.9982042,105.8458214
Tòa nhà CEO,ATM-24/7,"Tòa nhà CEO, Phạm Hùng, Nam Từ Liêm, Hà Nội",null,21.0166832,105.7821125
Công ty Taixin Vina,ATM,"Số 19, đường 11, KCN VSIP Bắc Ninh, xã Đại Đồng, huyện Tiên Du, tỉnh Bắc Ninh",null,21.0822382,105.9883634
Công ty CP Hoàng Sơn I,ATM-24/7,"Thôn 2, xã Đức Liễu, huyện Bù Đăng, tỉnh Bình Phước",null,11.715762,107.140673
Bệnh viện Nhi Trung ương 2,ATM-24/7,"18/879 Đê La Thành, Đống Đa, Hà Nội",null,21.0248769,105.8074996
Công ty GOLDSUN Bắc Ninh,ATM,"Lô H12, Khu Công nghiệp Quế Võ 1, huyện Quế Võ, tỉnh Bắc Ninh",null,21.127912,106.2227605
Công ty May Đồng Phú Cường 2,ATM-24/7,"C1-4 Cụm Công Nghiệp Phú Cường, Xã Phú Cường, huyện Định Quán, tỉnh Đồng Nai",null,11.0845646,107.1717774
VPBank Thanh Xuân CDM,ATM-24/7,"Tòa nhà Housinco Tân Triều, lô Ct5, KĐT Tây Nam Kim Giang I, Xã Tân Triều, Huyện Thanh Trì, TP Hà Nội",null,20.98295,105.80894
Công ty May Đồng Phú Cường,ATM-24/7,"C1-4 Cụm Công Nghiệp Phú Cường, Xã Phú Cường, huyện Định Quán, tỉnh Đồng Nai",null,11.0845646,107.1717774
VPBank Nha Trang,ATM-24/7,"26 YERSIN, Nha Trang, Khánh Hòa",null,12.2495601,109.1894298
Công ty TT Pro Sport,ATM,"Khu 4A, thị trấn Ngô Đồng, huyện Giao Thủy, tỉnh Nam Định",null,20.28779,106.451662
Công ty Bao Bì Đại Lục- Hố Nai 3,ATM-24/7,"Lô 4-4A Đường số 10-Khu công nghiệp Hố Nai 3,Trảng Bom, Đồng Nai",null,10.9509254,106.938686
Công ty Cổ phần Quốc tế ALPHA,ATM-24/7,"Lô E13-E14, Cụm Công nghiệp Dạy Nghề, xã Đông Thọ, huyện Yên Phong, tỉnh Bắc Ninh",null,21.1800365,105.9435482
Công ty TNHH DF Zin,ATM,"Lô D2,KCN Hòa Xá, xã Mỹ Xá, thành phố Nam Định, tỉnh Nam Định",null,20.4176072,106.1461747
Coopmart Biên Hòa,ATM-24/7,"121 Quốc lộ 15, phường Tân Tiến, TP Biên Hòa, Đồng Nai",null,10.9586054,106.8341301
VPBank Cát Linh CDM,ATM-24/7,"24 Cát Linh, quận Ba Đình, Hà Nội",null,21.029036,105.8307637
VPBank Bà Chiểu CDM,ATM-24/7,"341 Lê Quang Định, quận Bình Thạnh, TP.Hồ Chí Minh",null,10.8119058,106.6904901
VPBank Đồng Nai,ATM-24/7,"K19 Võ Thị Sáu, phường Thống Nhất, TP Biên Hòa, tỉnh Đồng Nai",null,10.9471159,106.830396
Công ty TNHH DEAHAN,ATM-24/7,"Thôn 6, xã Hoằng Kim, huyện Hoằng Hóa, tỉnh Thanh Hóa",null,19.907063,105.812289
VPBank Đông Sài Gòn CDM,ATM-24/7,"Tầng trệt và tầng 1 của nhà số P6-SH.10 thuộc nhà Chung cư Park 6 – phường 22, Quận Bình Thạnh, TP Hồ Chí Minh",null,10.7921907,106.7190411
Công ty May Hồ Gươm 09,ATM,"Ngã Ba Thọ Phú, xã Kiên Thọ, huyện Ngọc Lặc, tỉnh Thanh Hóa",null,null,null
VPBank Khâm Thiên CDM,CDM,"180-182 Khâm Thiên, quận Đống Đa, Hà Nội",null,21.019192,105.836033
Công ty May Hồ Gươm,ATM-24/7,"Xí Nghiệp 8 – Tập Đoàn Hồ Gươm Chi nhánh Cẩm Thủy, Xã Cẩm Tú, huyện Cẩm Thủy, Tỉnh Thanh Hóa",null,null,null
VPBank Phạm Văn Đồng CDM,ATM-24/7,"Căn hộ Vincom Shophouse Gardenia - Số B1-03+B1-05A, Đường Hàm Nghi, Q.Nam Từ Liêm, Hà Nội",null,21.0354584,105.7627312
VPBank Lạch Tray CDM,ATM-24/7,"Số 276B Lạch Tray, phường Lạch Tray, quận Ngô Quyền, thành phố Hải Phòng",null,20.840743,106.6938359
VPBank Ý Yên,ATM-24/7,"Đường 57A, Thị trấn Lâm, huyện Ý Yên, tỉnh Nam Định",null,20.3234114,106.0149874
VPBank Cẩm Phả CDM,ATM-24/7,"308 Trần Phú, phường Cẩm Thành, thành phố Cẩm Phả, tỉnh Quảng Ninh",null,21.0095538,107.2739838
Công ty Speed Motion Việt Nam,ATM,"Thôn Phong Cốc, xã Xuân Minh, huyện Thọ Xuân, tỉnh Thanh Hóa",null,19.953515,105.550551
VPBank Nha Trang CDM,ATM-24/7,"26 YERSIN, Nha Trang, Khánh Hòa",null,12.2495601,109.1894298
Công ty CP Dgwin Việt Nam,ATM-24/7,"Xã Thọ Nguyên, huyện Thọ Xương, tỉnh Thanh Hóa",null,19.9047272,105.3921656
Công ty kết cấu thép 568,ATM,"Km 33 Quốc Lộ 5, xã Minh Đức, huyện Mỹ Hào, tỉnh Hưng Yên",null,20.9214323,106.1374579
VPBank Hà Nội I,ATM-24/7,"5 Điện Biên Phủ, Q.Ba Đình, Hà Nội",null,21.0291199,105.842426
SAIGONRES PLAZA CDM,ATM-24/7,"79-81 Nguyễn Xí - Phường 26, Q.Bình Thạnh, TP Hồ Chí Minh",null,10.816666,106.707035
VPBank Nhà Bè,ATM-24/7,"Số 51 Khu Dân Cư Phú Long, Phân Khu Số 8, đường Nguyễn Hữu Thọ, Ấp 5, Xã Phước Kiển",null,10.718676,106.702692
Nguyễn Ảnh Thủ CDM,ATM-24/7,"18A Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, TP Hồ Chí Minh",null,10.876606,106.645076
VPBank Thường Tín,ATM-24/7,"Xã Văn Bình, huyện Thường Tín, Hà Nội",null,20.8935787,105.8573536
VPBank Đội Cung CDM,ATM-24/7,"Số 113, đường Trường Chinh, phường Lê Lợi, thành phố Vinh, tỉnh Nghệ An",null,18.6811226,105.6649147
VPBank Yên Phong CDM,ATM-24/7,"Thôn Ngô Nội, xã Trung Nghĩa, huyện Yên Phong, Bắc Ninh",null,21.1885945,105.9595802
VPBank Hóc Môn,ATM-24/7,"39/13 Lê Thị Hà, khu phố 8, Thị trấn Hóc Môn, huyện Hóc Môn,TP Hồ Chí Minh",null,10.8860775,106.5983504
Công ty Comme De Game Vina,ATM-24/7,"Cụm CN Đông La, xã Đông La, huyện Đông Hưng, tỉnh Thái Bình",null,20.5639590,106.3580980
VPBank Dĩ An CDM,ATM-24/7,"18 đường Dĩ An – Truông Tre, Khu phố Nhị Đồng 2, phường Dĩ An, thành phố Dĩ An, tỉnh Bình Dương",null,10.8970782,106.7646807
VPBank Thủ Đức CDM,ATM-24/7,"100C Đặng Văn Bi, khu phố 2, phường Bình Thọ, TP. Thủ Đức, TP Hồ Chí Minh",null,10.843883,106.762408
VPBank Dĩ An,ATM-24/7,"18 đường Dĩ An – Truông Tre, Khu phố Nhị Đồng 2, phường Dĩ An, thành phố Dĩ An, tỉnh Bình Dương",null,10.8970782,106.7646807
VPBank Phú Hội,ATM-24/7,"64 Hùng Vương, phường Phú Nhuận, TP. Huế, tỉnh Thừa Thiên Huế",null,16.4629333,107.5969538
Công ty THHH Triệu Thái Sơn,ATM-24/7,"Xã Dân Lực, huyện Triệu Sơn, tỉnh Thanh Hóa",null,19.840284,105.599796
Công ty TNHH Ryonan Electric Việt Nam,ATM,"Lô B10 KCN Thăng Long, xã Kim Chung, huyện Đông Anh, Hà Nội",null,21.1221123,105.7798664
VPBank An Giang,ATM-24/7,"179-181 Trần Hưng Đạo, phường Mỹ Bình, thành phố Long Xuyên, tỉnh An Giang",null,10.3681422,105.44757
VPBank Kỳ Hòa,ATM-24/7,"276C CMT8, P.10, Q.3,TP Hồ Chí Minh",null,10.780731,106.676835
Công ty in và bao bì Goldsun,ATM,"KCN Phú Minh, phường Cổ Nhuế 2, quận Bắc Từ Liêm, Hà Nội",null,21.0594375,105.7647713
Công ty Viexim Hưng Yên,ATM-24/7,"Thôn Hảo, xã Liêu Xá, huyện Yên Mỹ, tỉnh Hưng Yên",null,20.922114,106.058199
Công ty TNHH MTV Ngọc Việt,ATM-24/7,"Thị trấn Vân Đình, huyện Ứng Hòa, Hà Nội",null,20.736517,105.76729
VPBank Phú Lâm,ATM-24/7,"122 Kinh Dương Vương, Q6, TP Hồ Chí Minh",null,10.7500747,106.6290527
Tòa nhà Bình Dương Square,ATM-24/7,"01 Đường Phú Lợi, phường Phú Lợi, TP Thủ Dầu Một, tỉnh Bình Dương",null,10.984132,106.666300
VPBank Quảng Bình,ATM-24/7,"108 Trần Hưng Đạo Đồng Hới, Đồng Hới, tỉnh Quảng Bình",null,17.4691662,106.6132982
UBND P.Vĩnh Lạc,ATM-24/7,"343- 347 Nguyễn Trung Trực, Rạch Giá, tỉnh Kiên Giang",null,9.9979325,105.0921174
VPBank Hải Dương,ATM-24/7,"11 Trần Hưng Đạo, phường Trần Hưng Đạo, TP Hải Dương",null,20.938015,106.3388869
VPBank Bến Thủy,ATM-24/7,"Số 01, đường Nguyễn Văn Trỗi, phường Bến Thủy, thành phố Vinh, tỉnh Nghệ An",null,18.6585213,105.6986214
VPBank Kiên Giang,ATM-24/7,"4 Trần Phú, Rạch Giá, tỉnh Kiên Giang",null,10.0165538,105.08057
Tòa nhà CT1 Sudico,ATM-24/7,"KĐT SUDICO, Mễ Trì Hạ, Từ Liêm, Hà Nội",null,21.0165182,105.7795285
VPBank Đồng Tâm,ATM-24/7,"92 Trần Đại Nghĩa, Hai Bà Trưng, Hà Nội",null,20.9982042,105.8458214
VPBank Nam Sài Gòn,ATM-24/7,"352 Huỳnh Tấn Phát, Q.7, TP Hồ Chí Minh",null,10.749157,106.728536
VPBank Cầu Giấy CDM,ATM-24/7,"2 Nguyễn Khánh Toàn, phường Quan Hoa, quận Cầu Giấy, Hà Nội",null,21.0370156,105.8014425
Công ty TNHH Giày Việt Hảo,ATM-24/7,"Thôn Quỳnh Khuê, xã Kim Xuyên, huyện Kim Thành, tỉnh Hải Dương",null,20.974673,106.482323
VPBank Bình Phước,ATM-24/7,"860 Phú Riềng Đỏ, phường Tân Xuân, thị xã Đồng Xoài, tỉnh Bình Phước",null,11.5314186,106.8970774
Công ty May Việt Trí,ATM-24/7,"Thôn Đông La, xã Hồng Quang, huyện Thanh Miên, Hải Dương",null,20.8048568,106.1766366
VIMICO Lào Cai,ATM-24/7,"Xã Bản Vược, huyện Bát Xát, tỉnh Lào Cai",null,22.6047296,103.832284
VPBank Ninh Kiều,ATM-24/7,"353 Nguyễn Văn Cừ, Ninh Kiều, thành phố Cần Thơ",null,10.045581,105.767227
VPBank Bà Rịa,ATM-24/7,"44 Bạch Đằng, Khu phố 2, phường Phước Trung, thành phố Bà Rịa, tỉnh Bà Rịa Vũng Tàu",null,10.493462,107.170214
VPBank Phan Huy ích,ATM-24/7,"242 Phan Huy Ích, Q.Gò Vấp, TP Hồ Chí Minh",null,10.83667,106.636
VPBank Nam Từ Liêm CDM,ATM-24/7,"292 Hồ Tùng Mậu, phường Phú Diễn, quận Bắc Từ Liêm, Hà Nội",null,21.041635,105.762144
Âu Cơ CDM,ATM-24/7,"267 Âu Cơ, Phường 5, Quận 11, TP Hồ Chí Minh",null,10.774920,106.647759
VPBank Sơn Tây,ATM-24/7,"Số 354 đường Chùa Thông, phường Sơn Lộc,Thị xã Sơn Tây, Hà Nội",null,21.126721,105.502857
