Name,Address,isCDM,District,Province,Latitude,Longitude
CDM Techcombank Trần Bình,"N3C1 Mỹ Đình, P. Mỹ Đình 1, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.0295919955128,105.77528656848
CDM Techcombank Đan Phượng 2,"135 Tây Sơn, thị trấn Phùng, H. Đan Phượng, TP. Hà Nội",True,Đan Phượng,Hà Nội,21.0841479075187,105.670549253141
CDM Techcombank Tây Hồ Tây,"LK.C09 Dự án Embassy Garden, P. Cổ Nhuế 1, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.06283104458,105.79846585314
CDM Techcombank Tây Hồ,"110 Lạc Long Quân, P. Bưởi, Q. Tây Hồ, TP. Hà Nội",True,Tây Hồ,Hà Nội,21.0510762991745,105.808120302477
CDM Techcombank Cầu Giấy,"1/196 Nguyễn Văn Huyên, P. Quan Hoa, Q. Cầu Giấy, TP. Hà Nội",True,Cầu Giấy,Hà Nội,21.0340230106,105.797731208706
CDM Techcombank Tân Xuân,"DVTM-11 Dự án khu nhà ở X. hội Ecohome 3, Khu Bắc Cổ Nhuế-Chèm, P. Đông Ngạc, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.0853897295861,105.785266378013
CDM Techcombank Nam Thăng Long,"432 Phạm Văn Đồng, P. Cổ Nhuế 2, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.05866,105.78325
CDM Techcombank Bệnh viện Vinmec Smart City Tây Mỗ,"KĐT Tây Mỗ, Đại Mỗ, Vinhomes Smart City, đường Tây Mỗ, P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",True,Nam Từ Liêm,Hà Nội,21.0073878948332,105.747971366068
CDM Techcombank Tân Xuân 2,"DVTM-11 Dự án khu nhà ở xã hội Ecohome 3, Khu Bắc Cổ Nhuế-Chèm, P. Đông Ngạc, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.0853897 ,105.7852664 
CDM Techcombank Hồ Tùng Mậu,"384 Hồ Tùng Mậu, P. Cầu Diễn, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.0405713298596,105.765439309605
CDM Techcombank Ciputra,"Tầng SH, Tòa nhà S56 Sunshine City, Lô đất I.A.23 KĐT Nam Thăng Long, P. Đông Ngạc, Q. Bắc Từ Liêm, TP. Hà Nội",True,Bắc Từ Liêm,Hà Nội,21.08516,105.79246
CDM Techcombank Bình Thuận,"435-437 Trần Hưng Đạo, P. Đức Thắng, TP. Phan Thiết, Tỉnh Bình Thuận",True,Phan Thiết,Bình Thuận,10.9252926611327,108.100212910629
CDM Techcombank Yên Bái,"TTTM Vincom Plaza Yên Bái, đường Thành Công và đường Tô Hiến Thành, P. Nguyễn Thái Học, TP. Yên Bái, Tỉnh Yên Bái",True,Yên Bái,Yên Bái,21.70816,104.88214
CDM Techcombank Bình Phước,"78A Phú Riềng Đỏ, P. Tân Bình, TP. Đồng Xoài, Tỉnh Bình Phước",True,Đồng Xoài,Bình Phước,11.5329030416566,106.89874200954
CDM Techcombank Sóc Trăng 1,"Shophouse PG01-01 và PG01-02, đường Trần Hưng Đạo, khóm 1, P. 2, TP. Sóc Trăng, Tỉnh Sóc Trăng",True,Sóc Trăng,Sóc Trăng,9.59675778819815,105.970869526338
CDM Techcombank Sóc Trăng 2,"Shophouse PG01-01 và PG01-02, đường Trần Hưng Đạo, khóm 1, P. 2, TP. Sóc Trăng, Tỉnh Sóc Trăng",True,Sóc Trăng,Sóc Trăng,9.59675778819815,105.970869526338
CDM Techcombank Mê Linh,"Thôn Yên Nhân, X. Tiền Phong, H. Mê Linh, TP. Hà Nội",True,Mê Linh,Hà Nội,21.1500920080085,105.757300627483
CDM Techcombank Phủ Lỗ,"Tầng 1 ngôi nhà, đường số 2, X. Phủ Lỗ, H. Sóc Sơn, TP. Hà Nội",True,Sóc Sơn,Hà Nội,21.1979742175892,105.838049450872
CDM Techcombank Sóc Sơn,"Số 5 khu A lô II-7 Khu đấu giá quyền sử dụng đất, thị trấn Sóc Sơn, H. Sóc Sơn, TP. Hà Nội",True,Sóc Sơn,Hà Nội,21.2607788613104,105.849713997321
CDM Techcombank Đông Anh 1,"143-145 khối 1B, thị trấn Đông Anh, H. Đông Anh, TP. Hà Nội",True,Đông Anh,Hà Nội,21.13667,105.84437
CDM Techcombank Đông Anh 2,"143-145 khối 1B, thị trấn Đông Anh, H. Đông Anh, TP. Hà Nội",True,Đông Anh,Hà Nội,21.13667,105.84437
CDM Techcombank Winmart+ Khu 7 Phố Yên,"Khu 7, thôn Phố Yên, X. Tiền Phong, H. Mê Linh, TP. Hà Nội",True,Mê Linh,Hà Nội,21.1528,105.76
CDM Techcombank Lê Hồng Phong,"Lô 22B KĐT mới Ngã 5 sân bay Cát Bi, P. Đông Khê, Q. Ngô Quyền, TP. Hải Phòng",True,Ngô Quyền,Hải Phòng,20.847947425355,106.705920544659
CDM Techcombank Ngô Quyền,"SB.01 KĐT Vinhomes Marina, P. Vĩnh Niệm, Q. Lê Chân, TP. Hải Phòng",True,Lê Chân,Hải Phòng,20.821778,106.6923056
CDM Techcombank Văn Cao,"195 Văn Cao, P. Đằng Giang, Q. Ngô Quyền, TP. Hải Phòng",True,Ngô Quyền,Hải Phòng,20.8356597086265,106.701507080123
CDM Techcombank Tô Hiệu,"71 Tô Hiệu, P. Trại Cau, Q. Lê Chân, TP. Hải Phòng",True,Lê Chân,Hải Phòng,20.8517000549616,106.68390404452
CDM Techcombank Thủy Nguyên,"104 Bạch Đằng, thị trấn Núi Đèo, H. Thủy Nguyên, TP. Hải Phòng",True,Thủy Nguyên,Hải Phòng,20.9199916775281,106.678862279421
CDM Techcombank Chợ Đôn,"290-292 Trần Nguyên Hãn, P. Niệm Nghĩa, Q. Lê Chân, TP. Hải Phòng",True,Lê Chân,Hải Phòng,20.8424098469352,106.668037080123
CDM Techcombank Hải Phòng 2,"5 Lý Tự Trọng, P. Hoàng Văn Thụ, Q. Hồng Bàng, TP. Hải Phòng",True,Hồng Bàng,Hải Phòng,20.8608213568941,106.686526242319
CDM Techcombank Hồng Bàng,"BH01-36, KĐT Vinhomes Imperia Hải Phòng, P. Thượng Lý, Q. Hồng Bàng, TP. Hải Phòng",True,Hồng Bàng,Hải Phòng,20.86309189367,106.662131522036
CDM Techcombank Kiến An,"216 Trần Thành Ngọ, P. Trần Thành Ngọ, Q. Kiến An, TP. Hải Phòng",True,Kiến An,Hải Phòng,20.8091098358759,106.625979995463
CDM Techcombank Winmart+ Kênh Dương,"54 Kênh Dương, P. Kênh Dương, Q. Lê Chân, TP. Hải Phòng",True,Lê Chân,Hải Phòng,20.20834772,106.106691338
CDM Techcombank Winmart+ Thiên Lôi,"449 Thiên Lôi, P. Vĩnh Niệm, Q. Lê Chân, TP. Hải Phòng",True,Lê Chân,Hải Phòng,20.20830431,106.106678322
CDM Techcombank Hạ Long,"599 Hạ Long, KDC du lịch Đông Hùng Thắng, P. Bãi Cháy, TP. Hạ Long, Tỉnh Quảng Ninh",True,Hạ Long,Quảng Ninh,20.97795,107.01007
CDM Techcombank Hà Nam,"Đường Châu Cầu, P. Minh Khai, TP. Phủ Lý, Tỉnh Hà Nam",True,Phủ Lý,Hà Nam,20.543479887901,105.917495608951
